datetime,Can Tho_Rainfall,Can Tho_Water Level,Chau Doc_Rainfall,Chau Doc_Water Level,Dai Ngai_Rainfall,Dai Ngai_Water Level,Chau Doc_WL_Change,Can Tho_WL_Change,Dai Ngai_WL_Change,month
2023-08-27 12:00:00,0.5,-0.311,0.5,1.374,0.0,-0.918,-0.1649999999999998,-0.538,-0.129,8
2023-08-27 15:00:00,0.0,0.438,0.0,1.145,0.0,0.759,-0.2290000000000001,0.749,1.677,8
2023-08-27 18:00:00,0.0,1.26,0.0,1.274,0.0,1.038,0.129,0.8220000000000001,0.279,8
2023-08-27 21:00:00,0.0,1.277,0.0,1.938,0.0,0.908,0.6639999999999999,0.016999999999999904,-0.13,8
2023-08-28 00:00:00,0.0,0.986,0.0,1.941,0.0,0.75,0.0030000000000001137,-0.2909999999999999,-0.15800000000000003,8
2023-08-28 03:00:00,6.0,0.956,0.0,1.746,1.2,0.823,-0.19500000000000006,-0.030000000000000027,0.07299999999999995,8
2023-08-28 06:00:00,0.0,0.926,0.0,1.609,0.4,0.606,-0.137,-0.029999999999999916,-0.21699999999999997,8
2023-08-28 09:00:00,0.0,0.493,0.0,1.605,0.0,-0.38,-0.0040000000000000036,-0.43300000000000005,-0.986,8
2023-08-28 12:00:00,0.0,-0.09,0.0,1.482,0.0,-1.218,-0.123,-0.583,-0.838,8
2023-08-28 15:00:00,0.0,-0.082,0.0,1.238,0.0,0.483,-0.244,0.007999999999999993,1.701,8
2023-08-28 18:00:00,0.0,1.286,0.0,1.017,0.0,1.231,-0.22100000000000009,1.368,0.7480000000000001,8
2023-08-28 21:00:00,0.0,1.393,0.0,2.016,0.0,1.151,0.9990000000000001,0.10699999999999998,-0.08000000000000007,8
2023-08-29 00:00:00,0.0,1.084,0.0,2.077,0.0,0.567,0.06099999999999994,-0.30899999999999994,-0.5840000000000001,8
2023-08-29 03:00:00,3.5,1.017,0.0,1.837,0.0,1.069,-0.24,-0.06700000000000017,0.502,8
2023-08-29 06:00:00,0.0,1.184,0.0,1.602,0.2,1.049,-0.23499999999999988,0.16700000000000004,-0.020000000000000018,8
2023-08-29 09:00:00,0.0,0.915,0.0,1.706,0.0,0.156,0.10399999999999987,-0.2689999999999999,-0.8929999999999999,8
2023-08-29 12:00:00,0.0,0.214,0.0,1.654,0.0,-0.951,-0.052000000000000046,-0.7010000000000001,-1.107,8
2023-08-29 15:00:00,0.0,-0.362,0.0,1.399,0.0,0.099,-0.2549999999999999,-0.576,1.05,8
2023-08-29 18:00:00,0.0,1.209,0.0,1.143,0.0,1.333,-0.256,1.5710000000000002,1.234,8
2023-08-29 21:00:00,0.0,1.461,0.0,1.976,0.0,1.345,0.833,0.252,0.01200000000000001,8
2023-08-30 00:00:00,2.0,1.241,0.0,2.148,0.0,0.54,0.17200000000000015,-0.21999999999999997,-0.8049999999999999,8
2023-08-30 03:00:00,1.0,0.929,2.0,1.945,0.6,1.178,-0.20300000000000007,-0.31200000000000006,0.6379999999999999,8
2023-08-30 06:00:00,0.5,1.417,3.0,1.63,0.0,1.288,-0.31500000000000017,0.488,0.1100000000000001,8
2023-08-30 09:00:00,0.0,1.305,0.0,1.895,0.0,0.726,0.2650000000000001,-0.1120000000000001,-0.562,8
2023-08-30 12:00:00,0.0,0.527,0.0,1.875,0.0,-0.657,-0.020000000000000018,-0.7779999999999999,-1.383,8
2023-08-30 15:00:00,0.0,-0.129,0.0,1.582,0.0,-0.612,-0.2929999999999999,-0.656,0.04500000000000004,8
2023-08-30 18:00:00,0.0,1.13,0.0,1.295,0.0,1.468,-0.28700000000000014,1.259,2.08,8
2023-08-30 21:00:00,0.0,1.606,0.0,1.875,0.0,1.544,0.5800000000000001,0.4760000000000002,0.07600000000000007,8
2023-08-31 00:00:00,0.0,1.448,0.5,2.264,0.0,0.574,0.3889999999999998,-0.15800000000000014,-0.9700000000000001,8
2023-08-31 03:00:00,3.5,0.633,0.0,2.108,0.0,1.101,-0.1559999999999997,-0.815,0.527,8
2023-08-31 06:00:00,0.5,1.714,0.5,1.701,2.8,1.634,-0.40700000000000003,1.081,0.5329999999999999,8
2023-08-31 09:00:00,0.0,1.722,0.0,2.179,0.2,1.428,0.47799999999999976,0.008000000000000007,-0.20599999999999996,8
2023-08-31 12:00:00,2.0,0.995,0.0,2.197,0.0,-0.13,0.018000000000000238,-0.727,-1.5579999999999998,8
2023-08-31 15:00:00,0.5,0.232,0.0,1.864,5.0,-1.133,-0.33299999999999996,-0.763,-1.0030000000000001,8
2023-08-31 18:00:00,0.0,0.965,0.0,1.536,0.0,1.452,-0.32800000000000007,0.733,2.585,8
2023-08-31 21:00:00,1.0,1.699,0.0,1.676,3.2,1.647,0.1399999999999999,0.7340000000000001,0.19500000000000006,8
2023-09-01 00:00:00,1.0,1.575,0.0,2.316,0.0,0.816,0.6399999999999999,-0.12400000000000011,-0.8310000000000001,9
2023-09-01 03:00:00,0.0,0.705,0.0,2.222,9.8,0.294,-0.09399999999999986,-0.87,-0.522,9
2023-09-01 06:00:00,0.0,1.504,2.5,1.781,1.6,1.699,-0.44100000000000006,0.799,1.405,9
2023-09-01 09:00:00,0.0,1.807,1.0,2.013,0.0,1.711,0.23199999999999998,0.30299999999999994,0.01200000000000001,9
2023-09-01 12:00:00,4.5,1.3,0.5,2.277,3.0,0.261,0.26400000000000023,-0.5069999999999999,-1.4500000000000002,9
2023-09-01 15:00:00,0.5,0.447,0.0,2.056,0.2,-0.913,-0.22100000000000009,-0.853,-1.174,9
2023-09-01 18:00:00,0.5,0.524,0.0,1.694,0.4,1.264,-0.3620000000000001,0.07700000000000001,2.177,9
2023-09-01 21:00:00,0.5,1.773,0.0,1.466,0.0,1.73,-0.22799999999999998,1.2489999999999999,0.46599999999999997,9
2023-09-02 00:00:00,1.0,1.742,0.0,2.402,6.6,1.098,0.9360000000000002,-0.030999999999999917,-0.6319999999999999,9
2023-09-02 03:00:00,2.5,0.807,0.0,2.376,4.2,-0.288,-0.026000000000000245,-0.9349999999999999,-1.3860000000000001,9
2023-09-02 06:00:00,0.5,1.003,0.0,1.899,0.2,1.498,-0.47699999999999987,0.19599999999999984,1.786,9
2023-09-02 09:00:00,0.0,1.752,0.0,1.699,1.0,1.635,-0.19999999999999996,0.7490000000000001,0.137,9
2023-09-02 12:00:00,0.0,1.611,0.0,2.28,0.6,0.839,0.5809999999999997,-0.14100000000000001,-0.796,9
2023-09-02 15:00:00,2.5,0.71,0.0,2.217,0.2,-0.514,-0.06299999999999972,-0.901,-1.353,9
2023-09-02 18:00:00,0.5,0.114,0.0,1.846,5.6,1.068,-0.371,-0.596,1.582,9
2023-09-02 21:00:00,1.0,1.779,0.0,1.573,0.0,1.702,-0.27300000000000013,1.6649999999999998,0.6339999999999999,9
2023-09-03 00:00:00,0.5,1.795,0.0,2.393,0.0,1.382,0.8199999999999998,0.016000000000000014,-0.32000000000000006,9
2023-09-03 03:00:00,2.5,1.017,12.5,2.397,0.6,-0.125,0.0040000000000000036,-0.778,-1.507,9
2023-09-03 06:00:00,3.0,0.366,0.0,2.002,0.0,1.058,-0.395,-0.6509999999999999,1.183,9
2023-09-03 09:00:00,0.0,1.772,0.0,1.71,0.6,1.674,-0.2919999999999998,1.4060000000000001,0.6159999999999999,9
2023-09-03 12:00:00,1.5,1.782,0.0,2.331,2.0,1.289,0.621,0.010000000000000009,-0.385,9
2023-09-03 15:00:00,1.0,0.966,0.0,2.347,2.6,-0.153,0.016000000000000014,-0.8160000000000001,-1.442,9
2023-09-03 18:00:00,8.5,0.314,0.0,1.993,4.6,0.858,-0.35399999999999987,-0.6519999999999999,1.011,9
2023-09-03 21:00:00,1.0,1.793,0.0,1.718,1.8,1.819,-0.27500000000000013,1.4789999999999999,0.961,9
2023-09-04 00:00:00,0.5,1.912,0.0,2.377,0.2,1.731,0.6589999999999998,0.119,-0.08799999999999986,9
2023-09-04 03:00:00,0.0,1.158,0.0,2.458,0.0,0.11,0.0810000000000004,-0.754,-1.621,9
2023-09-04 06:00:00,0.0,0.475,0.5,2.098,0.0,0.122,-0.3600000000000003,-0.6829999999999999,0.011999999999999997,9
2023-09-04 09:00:00,0.0,1.425,0.0,1.8,0.0,1.582,-0.2979999999999998,0.9500000000000001,1.46,9
2023-09-04 12:00:00,0.0,1.724,0.0,2.083,0.6,1.567,0.28300000000000014,0.29899999999999993,-0.015000000000000124,9
2023-09-04 15:00:00,0.0,1.202,5.0,2.31,1.0,0.231,0.22699999999999987,-0.522,-1.3359999999999999,9
2023-09-04 18:00:00,3.5,0.498,0.5,2.089,2.6,0.625,-0.22100000000000009,-0.704,0.394,9
2023-09-04 21:00:00,0.0,1.603,0.5,1.793,0.2,1.578,-0.29600000000000004,1.105,0.9530000000000001,9
2023-09-05 00:00:00,0.0,1.724,0.5,2.193,0.0,1.533,0.40000000000000013,0.121,-0.04500000000000015,9
2023-09-05 03:00:00,0.0,1.336,0.0,2.298,0.0,0.365,0.10499999999999998,-0.3879999999999999,-1.168,9
2023-09-05 06:00:00,0.5,0.546,0.0,2.12,1.0,-0.686,-0.17799999999999994,-0.79,-1.0510000000000002,9
2023-09-05 09:00:00,0.0,0.845,0.0,1.811,0.0,1.032,-0.30900000000000016,0.29899999999999993,1.718,9
2023-09-05 12:00:00,0.0,1.372,0.0,1.715,0.0,1.161,-0.09599999999999986,0.5270000000000001,0.129,9
2023-09-05 15:00:00,0.0,1.253,0.0,2.05,0.0,0.518,0.33499999999999974,-0.11900000000000022,-0.643,9
2023-09-05 18:00:00,0.0,0.58,0.0,2.029,0.0,0.32,-0.020999999999999908,-0.6729999999999999,-0.198,9
2023-09-05 21:00:00,0.0,1.327,0.0,1.783,0.0,1.384,-0.246,0.747,1.0639999999999998,9
2023-09-06 00:00:00,0.0,1.562,0.0,1.94,0.0,1.376,0.15700000000000003,0.2350000000000001,-0.008000000000000007,9
2023-09-06 03:00:00,0.0,1.322,0.0,2.131,0.0,0.514,0.19099999999999984,-0.24,-0.8619999999999999,9
2023-09-06 06:00:00,0.0,0.536,0.0,2.038,0.0,-0.642,-0.09299999999999997,-0.786,-1.1560000000000001,9
2023-09-06 09:00:00,2.0,0.205,1.5,1.757,0.0,0.519,-0.2809999999999999,-0.33100000000000007,1.161,9
2023-09-06 12:00:00,0.0,1.178,0.0,1.536,0.0,0.943,-0.22099999999999986,0.973,0.42399999999999993,9
2023-09-06 15:00:00,0.0,1.183,0.0,1.902,0.0,0.721,0.3659999999999999,0.0050000000000001155,-0.22199999999999998,9
2023-09-06 18:00:00,0.0,0.755,0.0,1.92,0.0,0.307,0.018000000000000016,-0.42800000000000005,-0.414,9
2023-09-06 21:00:00,0.0,1.055,0.0,1.791,5.2,1.187,-0.129,0.29999999999999993,0.8800000000000001,9
2023-09-07 00:00:00,0.0,1.389,0.0,1.758,0.0,1.21,-0.03299999999999992,0.3340000000000001,0.02299999999999991,9
2023-09-07 03:00:00,0.0,1.243,0.0,1.96,2.6,0.662,0.20199999999999996,-0.1459999999999999,-0.5479999999999999,9
2023-09-07 06:00:00,0.0,0.596,0.0,1.938,0.0,-0.473,-0.02200000000000002,-0.6470000000000001,-1.135,9
2023-09-07 09:00:00,0.0,0.013,0.0,1.728,0.2,-0.311,-0.20999999999999996,-0.583,0.16199999999999998,9
2023-09-07 12:00:00,0.0,0.661,0.0,1.517,0.0,0.71,-0.21100000000000008,0.648,1.021,9
2023-09-07 15:00:00,0.0,1.07,0.0,1.602,0.0,0.814,0.08500000000000019,0.40900000000000003,0.10399999999999998,9
2023-09-07 18:00:00,0.0,1.005,0.0,1.837,0.0,0.618,0.23499999999999988,-0.06500000000000017,-0.19599999999999995,9
2023-09-07 21:00:00,0.0,0.946,0.0,1.831,0.0,0.895,-0.006000000000000005,-0.05899999999999994,0.277,9
2023-09-08 00:00:00,0.0,1.131,0.0,1.763,0.0,0.991,-0.06800000000000006,0.18500000000000005,0.09599999999999997,9
2023-09-08 03:00:00,6.5,1.083,0.0,1.824,0.0,0.681,0.061000000000000165,-0.04800000000000004,-0.30999999999999994,9
2023-09-08 06:00:00,4.5,0.667,0.0,1.824,9.8,-0.192,0.0,-0.4159999999999999,-0.873,9
2023-09-08 09:00:00,0.5,0.126,0.0,1.717,0.4,-0.862,-0.10699999999999998,-0.541,-0.6699999999999999,9
2023-09-08 12:00:00,1.0,0.064,0.5,2.505,0.0,0.287,0.7879999999999998,-0.062,1.149,9
2023-09-08 15:00:00,0.0,0.94,0.0,2.364,0.0,0.847,-0.14100000000000001,0.8759999999999999,0.56,9
2023-09-08 18:00:00,0.0,1.193,0.0,2.737,0.0,0.913,0.3730000000000002,0.2530000000000001,0.06600000000000006,9
2023-09-08 21:00:00,0.0,1.13,0.0,2.875,0.0,0.851,0.1379999999999999,-0.06300000000000017,-0.062000000000000055,9
2023-09-09 00:00:00,0.0,1.041,0.0,2.871,0.0,0.796,-0.0040000000000000036,-0.08899999999999997,-0.05499999999999994,9
2023-09-09 03:00:00,0.0,0.922,0.0,1.812,0.0,0.61,-1.059,-0.11899999999999988,-0.18600000000000005,9
2023-09-09 06:00:00,3.5,0.738,0.5,1.773,0.0,0.13,-0.039000000000000146,-0.18400000000000005,-0.48,9
2023-09-09 09:00:00,21.0,0.282,10.5,1.707,0.0,-0.697,-0.06599999999999984,-0.456,-0.827,9
2023-09-09 12:00:00,0.5,-0.14,1.0,1.584,0.0,-0.33,-0.123,-0.422,0.36699999999999994,9
2023-09-09 15:00:00,0.0,0.752,0.5,1.427,0.0,0.893,-0.15700000000000003,0.892,1.223,9
2023-09-09 18:00:00,0.0,1.286,0.5,1.622,0.0,1.039,0.19500000000000006,0.534,0.1459999999999999,9
2023-09-09 21:00:00,0.0,1.287,0.0,1.969,0.0,0.914,0.347,0.0009999999999998899,-0.12499999999999989,9
2023-09-10 00:00:00,0.5,1.059,0.0,1.97,0.0,0.627,0.0009999999999998899,-0.22799999999999998,-0.28700000000000003,9
2023-09-10 03:00:00,0.0,0.815,0.0,1.882,7.2,0.556,-0.08800000000000008,-0.244,-0.07099999999999995,9
2023-09-10 06:00:00,0.0,0.724,0.0,1.762,12.8,0.292,-0.11999999999999988,-0.09099999999999997,-0.26400000000000007,9
2023-09-10 09:00:00,0.0,0.386,0.0,1.699,2.4,-0.487,-0.06299999999999994,-0.33799999999999997,-0.7789999999999999,9
2023-09-10 12:00:00,0.0,-0.073,0.0,1.599,0.2,-0.951,-0.10000000000000009,-0.459,-0.46399999999999997,9
2023-09-10 15:00:00,0.0,0.303,0.0,1.437,0.2,0.642,-0.16199999999999992,0.376,1.593,9
2023-09-10 18:00:00,0.0,1.303,0.0,1.411,0.4,1.068,-0.026000000000000023,1.0,0.42600000000000005,9
2023-09-10 21:00:00,0.0,1.325,1.0,2.0,0.6,0.898,0.589,0.02200000000000002,-0.17000000000000004,9
2023-09-11 00:00:00,0.0,0.998,0.5,2.019,0.0,0.362,0.019000000000000128,-0.32699999999999996,-0.536,9
2023-09-11 03:00:00,0.0,0.694,0.0,1.866,0.0,0.492,-0.15300000000000002,-0.30400000000000005,0.13,9
2023-09-11 06:00:00,0.0,0.695,0.0,1.7,0.0,0.481,-0.16600000000000015,0.0010000000000000009,-0.01100000000000001,9
2023-09-11 09:00:00,0.0,0.544,0.0,1.664,0.0,-0.212,-0.03600000000000003,-0.1509999999999999,-0.693,9
2023-09-11 12:00:00,0.0,0.023,0.0,1.629,0.2,-1.034,-0.03499999999999992,-0.521,-0.8220000000000001,9
2023-09-11 15:00:00,0.0,-0.034,0.0,1.467,0.0,0.41,-0.16199999999999992,-0.057,1.444,9
2023-09-11 18:00:00,0.0,1.262,0.0,1.293,0.0,1.158,-0.17400000000000015,1.296,0.748,9
2023-09-11 21:00:00,0.0,1.401,0.0,1.992,0.0,1.12,0.6990000000000001,0.139,-0.03799999999999981,9
2023-09-12 00:00:00,8.0,1.086,1.0,2.077,0.0,0.388,0.08499999999999996,-0.31499999999999995,-0.7320000000000001,9
2023-09-12 03:00:00,1.5,0.713,0.0,1.938,0.6,0.703,-0.139,-0.3730000000000001,0.31499999999999995,9
2023-09-12 06:00:00,0.0,0.914,0.0,1.728,0.0,0.738,-0.20999999999999996,0.20100000000000007,0.03500000000000003,9
2023-09-12 09:00:00,0.5,0.805,0.0,1.729,0.0,0.237,0.001000000000000112,-0.10899999999999999,-0.501,9
2023-09-12 12:00:00,0.0,0.275,0.0,1.726,0.0,-0.783,-0.0030000000000001137,-0.53,-1.02,9
2023-09-12 15:00:00,0.0,-0.248,0.0,1.575,0.2,0.266,-0.15100000000000002,-0.523,1.049,9
2023-09-12 18:00:00,0.0,1.233,0.0,1.391,1.0,1.178,-0.18399999999999994,1.481,0.9119999999999999,9
2023-09-12 21:00:00,0.0,1.418,0.0,1.982,0.0,1.161,0.591,0.18499999999999983,-0.016999999999999904,9
2023-09-13 00:00:00,0.0,1.17,0.0,2.112,0.0,0.376,0.13000000000000012,-0.248,-0.785,9
2023-09-13 03:00:00,0.0,0.612,0.0,1.991,0.0,0.842,-0.121,-0.5579999999999999,0.46599999999999997,9
2023-09-13 06:00:00,4.5,1.131,0.0,1.738,0.0,0.996,-0.2530000000000001,0.519,0.15400000000000003,9
2023-09-13 09:00:00,0.0,1.125,0.0,1.849,0.0,0.652,0.11099999999999999,-0.006000000000000005,-0.344,9
2023-09-13 12:00:00,0.0,0.542,0.0,1.858,0.0,-0.504,0.009000000000000119,-0.583,-1.1560000000000001,9
2023-09-13 15:00:00,0.0,-0.051,0.0,1.7,0.0,-0.065,-0.15800000000000014,-0.5930000000000001,0.439,9
2023-09-13 18:00:00,0.0,1.176,0.0,1.491,0.0,1.288,-0.20899999999999985,1.2269999999999999,1.353,9
2023-09-13 21:00:00,0.0,1.517,0.0,1.928,0.8,1.331,0.43699999999999983,0.34099999999999997,0.04299999999999993,9
2023-09-14 00:00:00,0.0,1.241,0.0,2.183,0.0,0.369,0.2549999999999999,-0.2759999999999998,-0.962,9
2023-09-14 03:00:00,1.0,0.577,0.0,2.055,1.2,0.725,-0.12799999999999967,-0.6640000000000001,0.356,9
2023-09-14 06:00:00,0.5,1.306,2.5,1.763,0.4,1.131,-0.29200000000000026,0.7290000000000001,0.406,9
2023-09-14 09:00:00,3.5,1.316,1.0,1.946,0.0,0.935,0.18300000000000005,0.010000000000000009,-0.19599999999999995,9
2023-09-14 12:00:00,0.5,0.76,0.0,1.982,0.0,-0.194,0.03600000000000003,-0.556,-1.129,9
2023-09-14 15:00:00,0.0,0.138,0.0,1.83,0.2,-0.461,-0.1519999999999999,-0.622,-0.267,9
2023-09-14 18:00:00,0.0,1.115,0.0,1.611,0.0,1.338,-0.21900000000000008,0.977,1.7990000000000002,9
2023-09-14 21:00:00,0.0,1.58,0.0,1.885,0.0,1.408,0.274,0.4650000000000001,0.06999999999999984,9
2023-09-15 00:00:00,0.5,1.352,0.0,2.241,0.2,0.5,0.3560000000000001,-0.22799999999999998,-0.9079999999999999,9
2023-09-15 03:00:00,0.0,0.643,0.0,2.137,0.0,0.268,-0.10400000000000009,-0.7090000000000001,-0.23199999999999998,9
2023-09-15 06:00:00,1.5,1.27,0.0,1.836,0.0,1.217,-0.30099999999999993,0.627,0.9490000000000001,9
2023-09-15 09:00:00,0.0,1.397,0.0,1.939,0.0,1.193,0.10299999999999998,0.127,-0.02400000000000002,9
2023-09-15 12:00:00,0.0,1.013,0.0,2.06,0.0,0.141,0.121,-0.3840000000000001,-1.052,9
2023-09-15 15:00:00,0.0,0.34,0.0,1.968,0.0,-0.793,-0.09200000000000008,-0.6729999999999998,-0.934,9
2023-09-15 18:00:00,0.0,0.983,0.0,1.739,0.0,1.277,-0.22899999999999987,0.643,2.07,9
2023-09-15 21:00:00,0.0,1.646,1.0,1.841,0.0,1.461,0.10199999999999987,0.6629999999999999,0.18400000000000016,9
2023-09-16 00:00:00,0.0,1.524,0.0,2.305,0.0,0.684,0.4640000000000002,-0.12199999999999989,-0.777,9
2023-09-16 03:00:00,6.0,0.711,0.0,2.255,13.8,-0.078,-0.050000000000000266,-0.8130000000000001,-0.762,9
2023-09-16 06:00:00,0.0,1.16,0.0,1.944,0.0,1.377,-0.31099999999999994,0.44899999999999995,1.455,9
2023-09-16 09:00:00,0.0,1.605,0.0,1.96,0.0,1.42,0.016000000000000014,0.44500000000000006,0.04299999999999993,9
2023-09-16 12:00:00,0.0,1.349,0.0,2.257,0.0,0.467,0.29700000000000015,-0.256,-0.9529999999999998,9
2023-09-16 15:00:00,0.0,0.57,0.0,2.191,0.0,-0.61,-0.06600000000000028,-0.779,-1.077,9
2023-09-16 18:00:00,0.0,0.895,0.0,1.923,0.0,1.29,-0.2679999999999998,0.32500000000000007,1.9,9
2023-09-16 21:00:00,0.0,1.707,0.0,1.884,0.0,1.512,-0.039000000000000146,0.812,0.22199999999999998,9
2023-09-17 00:00:00,0.0,1.648,0.0,2.39,0.0,0.827,0.5060000000000002,-0.05900000000000016,-0.685,9
2023-09-17 03:00:00,0.0,0.798,0.0,2.371,0.0,-0.281,-0.019000000000000128,-0.8499999999999999,-1.108,9
2023-09-17 06:00:00,0.0,0.991,0.0,2.055,0.0,1.355,-0.31599999999999984,0.19299999999999995,1.6360000000000001,9
2023-09-17 09:00:00,11.5,1.711,0.0,1.951,0.2,1.516,-0.10400000000000009,0.7200000000000001,0.16100000000000003,9
2023-09-17 12:00:00,0.0,1.628,0.0,2.391,0.0,0.847,0.43999999999999995,-0.08300000000000018,-0.669,9
2023-09-17 15:00:00,0.0,0.809,0.0,2.371,0.0,-0.328,-0.020000000000000018,-0.8189999999999998,-1.175,9
2023-09-17 18:00:00,0.0,0.754,0.0,2.084,0.0,1.255,-0.2869999999999999,-0.05500000000000005,1.583,9
2023-09-17 21:00:00,0.0,1.77,0.0,1.922,0.0,1.569,-0.16200000000000014,1.016,0.31400000000000006,9
2023-09-18 00:00:00,0.0,1.751,0.0,2.442,0.0,1.044,0.5200000000000002,-0.019000000000000128,-0.5249999999999999,9
2023-09-18 03:00:00,0.0,0.916,0.0,2.442,0.0,-0.194,0.0,-0.8349999999999999,-1.238,9
2023-09-18 06:00:00,0.0,0.49,0.0,2.153,0.0,1.028,-0.28900000000000015,-0.42600000000000005,1.222,9
2023-09-18 09:00:00,0.0,1.688,12.0,1.957,0.0,1.479,-0.19599999999999995,1.198,0.45100000000000007,9
2023-09-18 12:00:00,0.0,1.696,0.0,2.401,0.0,1.147,0.44399999999999973,0.008000000000000007,-0.3320000000000001,9
2023-09-18 15:00:00,0.0,0.978,0.0,2.41,0.0,-0.077,0.009000000000000341,-0.718,-1.224,9
2023-09-18 18:00:00,0.0,0.583,0.0,2.185,0.0,1.1,-0.2250000000000001,-0.395,1.177,9
2023-09-18 21:00:00,0.0,1.699,0.0,2.0,0.0,1.505,-0.18500000000000005,1.116,0.4049999999999998,9
2023-09-19 00:00:00,0.0,1.7,0.0,2.414,0.0,1.148,0.41400000000000015,0.0009999999999998899,-0.357,9
2023-09-19 03:00:00,0.0,0.973,0.0,2.42,0.0,-0.105,0.005999999999999783,-0.727,-1.253,9
2023-09-19 06:00:00,0.0,0.358,0.0,2.198,0.0,0.621,-0.22199999999999998,-0.615,0.726,9
2023-09-19 09:00:00,0.0,1.559,0.0,2.017,14.8,1.421,-0.18100000000000005,1.201,0.8,9
2023-09-19 12:00:00,0.5,1.673,0.0,2.367,0.8,1.383,0.3500000000000001,0.1140000000000001,-0.038000000000000034,9
2023-09-19 15:00:00,0.0,1.141,6.0,2.46,0.0,0.168,0.09299999999999997,-0.532,-1.215,9
2023-09-19 18:00:00,0.0,0.535,0.0,2.299,0.0,0.968,-0.16100000000000003,-0.606,0.7999999999999999,9
2023-09-19 21:00:00,0.0,1.707,0.0,2.093,0.0,1.531,-0.20599999999999996,1.1720000000000002,0.563,9
2023-09-20 00:00:00,0.0,1.737,0.0,2.428,0.0,1.314,0.33499999999999996,0.030000000000000027,-0.21699999999999986,9
2023-09-20 03:00:00,0.0,1.104,0.0,2.462,0.0,0.047,0.03400000000000025,-0.633,-1.2670000000000001,9
2023-09-20 06:00:00,11.0,0.451,0.0,2.276,0.0,0.058,-0.1860000000000004,-0.653,0.011000000000000003,9
2023-09-20 09:00:00,0.5,1.367,0.0,2.089,0.0,1.37,-0.18699999999999983,0.9159999999999999,1.312,9
2023-09-20 12:00:00,0.0,1.634,3.0,2.266,0.0,1.374,0.17700000000000005,0.2669999999999999,0.0040000000000000036,9
2023-09-20 15:00:00,0.0,1.324,0.0,2.428,0.0,0.457,0.16199999999999992,-0.30999999999999983,-0.917,9
2023-09-20 18:00:00,0.0,0.705,0.5,2.362,0.0,0.867,-0.06599999999999984,-0.6190000000000001,0.41,9
2023-09-20 21:00:00,0.0,1.655,0.0,2.164,0.0,1.51,-0.19799999999999995,0.9500000000000001,0.643,9
2023-09-21 00:00:00,0.0,1.698,0.0,2.397,0.0,1.375,0.23299999999999965,0.04299999999999993,-0.135,9
2023-09-21 03:00:00,3.5,1.216,0.0,2.44,0.0,0.241,0.04300000000000015,-0.482,-1.134,9
2023-09-21 06:00:00,0.0,0.545,0.0,2.325,0.0,-0.584,-0.11499999999999977,-0.6709999999999999,-0.825,9
2023-09-21 09:00:00,0.0,0.882,1.5,2.136,0.0,1.082,-0.18900000000000006,0.33699999999999997,1.666,9
2023-09-21 12:00:00,1.0,1.446,1.0,2.114,0.0,1.184,-0.02200000000000024,0.564,0.10199999999999987,9
2023-09-21 15:00:00,0.0,1.358,0.0,2.358,0.0,0.68,0.24400000000000022,-0.08799999999999986,-0.5039999999999999,9
2023-09-21 18:00:00,0.0,0.82,0.0,2.354,0.0,0.629,-0.0040000000000000036,-0.5380000000000001,-0.051000000000000045,9
2023-09-21 21:00:00,0.0,1.463,0.0,2.203,0.0,1.364,-0.15100000000000025,0.6430000000000001,0.7350000000000001,9
2023-09-22 00:00:00,0.0,1.553,0.0,2.312,0.0,1.287,0.10899999999999999,0.08999999999999986,-0.07700000000000018,9
2023-09-22 03:00:00,0.0,1.211,0.0,2.376,0.0,0.348,0.06400000000000006,-0.34199999999999986,-0.939,9
2023-09-22 06:00:00,0.0,0.57,0.0,2.307,12.6,-0.572,-0.06899999999999995,-0.6410000000000001,-0.9199999999999999,9
2023-09-22 09:00:00,12.0,0.345,0.0,2.154,25.6,0.518,-0.15300000000000002,-0.22499999999999998,1.0899999999999999,9
2023-09-22 12:00:00,0.0,1.124,0.0,2.027,0.0,0.935,-0.12699999999999978,0.7790000000000001,0.41700000000000004,9
2023-09-22 15:00:00,0.0,1.189,0.0,2.23,0.0,0.829,0.20299999999999985,0.06499999999999995,-0.1060000000000001,9
2023-09-22 18:00:00,0.0,1.002,0.0,2.259,0.0,0.708,0.028999999999999915,-0.18700000000000006,-0.121,9
2023-09-22 21:00:00,0.0,1.194,0.0,2.226,0.0,1.165,-0.03299999999999992,0.19199999999999995,0.4570000000000001,9
2023-09-23 00:00:00,0.0,1.354,0.0,2.22,0.0,1.153,-0.005999999999999783,0.16000000000000014,-0.01200000000000001,9
2023-09-23 03:00:00,0.5,1.155,0.0,2.279,0.2,0.512,0.05899999999999972,-0.19900000000000007,-0.641,9
2023-09-23 06:00:00,0.0,0.647,0.5,2.259,0.0,-0.371,-0.020000000000000018,-0.508,-0.883,9
2023-09-23 09:00:00,0.0,0.166,0.0,2.155,19.6,-0.423,-0.10400000000000009,-0.481,-0.05199999999999999,9
2023-09-23 12:00:00,0.0,0.656,0.0,2.024,0.0,0.713,-0.13099999999999978,0.49,1.136,9
2023-09-23 15:00:00,0.0,1.155,0.0,2.045,0.2,0.92,0.020999999999999908,0.499,0.20700000000000007,9
2023-09-23 18:00:00,0.0,1.203,0.0,2.232,0.0,0.893,0.18700000000000028,0.04800000000000004,-0.027000000000000024,9
